id_tarjeta,modo,lat,lon,sexo,interno_bus,tipo_trx_tren,etapa_redsube,idlinea,idtarifa,hora
2039352435,1,-34.666,-58.726,,3118,,0,265,1,17
2039352435,2,-34.664,-58.728,,,CHECK OUT,1,144,1,17
2039352441,1,-34.686,-58.782,,1608,,0,265,1,5
2039352441,1,-34.684,-58.782,,1608,,0,265,1,14
2039352441,1,-34.666,-58.728,,4531,,1,242,1,15
2039352441,1,-34.666,-58.724,,1622,,1,265,1,16
2039352451,3,-34.61,-58.386,2,,,0,32,1,7
2039352453,1,-34.698,-58.37,,1117,,0,266,1,4
2039352453,2,-34.628,-58.38,,,CHECK IN,1,16,1,11
2039352453,2,-34.814,-58.47,,,CHECK OUT,1,16,1,12
2039352453,1,-34.814,-58.468,,3988,,2,2,1,12
2039352453,1,-34.834,-58.464,,3672,,0,2,1,17
2039352453,2,-34.814,-58.47,,,CHECK IN,1,16,1,17
2039352453,2,-34.628,-58.38,,,CHECK OUT,1,16,1,18
2039352453,1,-34.604,-58.382,,4784,,0,266,1,23
2039352517,1,-34.606,-58.406,1,2050,,0,63,1,9
2039352517,3,-34.604,-58.37,1,,,0,148,1,20
2039352529,1,-34.456,-58.624,1,299,,0,188,1,5
2039352529,1,-34.444,-58.598,1,1693,,1,278,1,6
2039352542,1,-34.716,-58.376,2,4151,,0,128,4,12
2039352542,1,-34.708,-58.392,2,3987,,1,376,4,13
2039352542,1,-34.614,-58.392,2,3391,,0,143,4,18
2039352555,1,-34.822,-58.642,2,967,,0,52,1,11
2039352555,1,-34.672,-58.54,2,1968,,0,312,1,14
2039352555,1,-34.82,-58.642,2,1518,,0,52,1,16
2039352557,1,-34.656,-58.626,2,4648,,0,151,5,13
2039352557,1,-34.734,-58.652,2,1199,,0,151,5,13
2039352565,1,-34.814,-58.638,,2304,,0,312,1,13
2039352565,1,-34.676,-58.546,,4675,,0,52,1,22
2039352568,1,-34.58,-58.682,,3261,,0,71,1,8
2039352568,1,-34.62,-58.634,,2900,,0,13,1,17
2039352573,2,-34.776,-58.196,2,,CHECK IN,0,16,1,7
2039352573,2,-34.628,-58.38,2,,CHECK OUT,0,16,1,8
2039352573,1,-34.608,-58.382,2,2834,,1,223,1,8
2039352573,1,-34.608,-58.386,2,4761,,0,50,1,12
2039352573,1,-34.636,-58.376,2,355,,0,68,1,22
2039352591,1,-34.696,-58.628,2,1277,,0,151,5,19
2039352595,1,-34.83,-58.456,,145,,0,287,1,13
2039352595,1,-34.754,-58.402,,3570,,0,287,1,17
2039352621,2,-34.602,-58.512,1,,CHECK IN,0,284,1,9
2039352621,2,-34.588,-58.374,1,,CHECK OUT,0,284,1,9
2039352621,2,-34.588,-58.374,1,,CHECK IN,0,284,1,18
2039352621,2,-34.602,-58.512,1,,CHECK OUT,0,284,1,19
2039352622,1,-34.728,-58.562,2,4522,,0,118,4,7
2039352622,3,-34.644,-58.462,2,,,1,148,1,8
2039352622,3,-34.6,-58.394,2,,,0,54,1,10
2039352622,1,-34.624,-58.434,2,2017,,0,118,4,18
2039352696,1,-34.612,-58.392,2,1228,,0,341,4,20
2039352701,1,-34.916,-57.948,2,2393,,0,215,4,8
2039352701,1,-34.92,-57.916,2,3156,,0,161,4,14
2039352701,1,-34.918,-57.946,2,4384,,1,340,4,17
2039352712,1,-34.76,-58.346,,1393,,0,92,1,6
2039352712,1,-34.776,-58.328,,3406,,1,88,1,6
2039352712,1,-34.792,-58.358,,2834,,2,235,1,7
2039352712,1,-34.764,-58.364,,2651,,0,396,1,13
2039352712,1,-34.768,-58.356,,1042,,0,396,1,20
2039352721,1,-34.628,-58.46,,3824,,0,31,1,22
2039352732,1,-34.706,-58.454,1,2467,,0,345,4,8
2039352732,1,-34.642,-58.416,1,2046,,0,327,4,9
2039352740,1,-34.73,-58.71,2,1039,,0,163,1,7
2039352740,1,-34.754,-58.708,2,4563,,1,162,1,7
2039352740,1,-34.728,-58.712,2,1939,,0,151,1,11
2039352743,1,-34.728,-58.648,,675,,0,297,1,5
2039352743,1,-34.742,-58.608,,1844,,1,52,1,6
2039352743,1,-34.752,-58.612,,1890,,0,297,1,16
2039352745,1,-34.52,-58.72,1,4705,,0,130,1,4
2039352745,2,-34.532,-58.7,1,,CHECK OUT,0,149,1,14
2039352745,1,-34.538,-58.696,1,694,,1,130,1,14
2039352745,2,-34.562,-58.66,1,,CHECK IN,0,149,1,14
2039352750,1,-34.662,-58.376,,4153,,0,216,1,14
2039352770,1,-34.722,-58.796,,3799,,0,265,1,7
2039352773,1,-34.638,-58.564,2,599,,0,229,1,16
2039352795,3,-34.604,-58.42,2,,,0,33,1,10
2039352795,3,-34.608,-58.374,2,,,0,54,1,12
2039352795,1,-34.584,-58.406,2,2972,,0,366,1,18
2039352800,2,-34.664,-58.728,,,CHECK IN,1,144,1,4
2039352800,1,-34.726,-58.802,,3444,,0,155,1,4
2039352800,2,-34.65,-58.79,,,CHECK OUT,1,144,1,5
2039352800,1,-34.65,-58.79,,3082,,2,260,1,5
2039352800,1,-34.486,-58.594,,199,,0,97,1,6
2039352800,1,-34.466,-58.626,,1160,,0,9,1,15
2039352800,1,-34.486,-58.616,,2625,,1,260,1,15
2039352800,1,-34.666,-58.728,,3481,,0,155,1,17
2039352800,2,-34.65,-58.79,,,CHECK IN,2,144,1,17
2039352800,2,-34.664,-58.728,,,CHECK OUT,2,144,1,17
2039352820,1,-34.66,-58.37,,4591,,0,95,1,15
2039352820,1,-34.678,-58.366,,1236,,1,173,1,16
2039352820,1,-34.706,-58.316,,2832,,2,68,1,17
2039352820,1,-34.66,-58.372,,1845,,0,92,1,18
2039352830,1,-34.52,-58.752,2,3144,,1,8,3,6
2039352830,1,-34.492,-58.806,2,2120,,0,137,3,6
2039352830,1,-34.454,-58.622,2,103,,0,325,3,16
2039352830,1,-34.476,-58.66,2,3987,,1,67,3,16
2039352830,1,-34.518,-58.752,2,1467,,2,137,3,17
2039352852,1,-34.64,-58.51,2,2573,,0,45,4,12
2039352852,1,-34.612,-58.382,2,170,,1,266,4,14
2039352852,1,-34.634,-58.382,2,3154,,2,289,4,14
2039352855,1,-34.718,-58.568,1,570,,0,118,8,8
2039352855,1,-34.688,-58.508,1,1608,,1,142,8,8
2039352855,1,-34.634,-58.468,1,4486,,0,118,8,17
2039352858,1,-34.708,-58.448,1,4185,,0,345,1,4
2039352858,1,-34.628,-58.382,1,2017,,1,48,1,5
2039352858,1,-34.638,-58.408,1,3155,,1,310,1,15
2039352858,3,-34.6,-58.394,1,,,0,54,1,15
2039352858,1,-34.646,-58.416,1,2235,,2,345,1,16
2039352863,1,-34.534,-58.574,2,2408,,0,17,4,7
2039352867,3,-34.612,-58.378,,,,0,148,1,7
2039352867,2,-34.628,-58.38,,,CHECK IN,1,16,1,8
2039352867,2,-34.904,-57.95,,,CHECK OUT,1,16,1,9
2039352867,2,-34.904,-57.95,,,CHECK IN,0,16,1,14
2039352867,2,-34.866,-58.042,,,CHECK OUT,0,16,1,14
2039352879,1,-34.708,-58.39,1,672,,0,128,1,20
2039352880,3,-34.63,-58.464,,,,0,32,1,8
2039352880,1,-34.598,-58.374,,3264,,0,63,1,23
2039352906,1,-34.784,-58.484,1,4410,,0,2,1,6
2039352906,2,-34.814,-58.47,1,,CHECK IN,1,16,1,6
2039352906,2,-34.628,-58.38,1,,CHECK OUT,1,16,1,7
2039352906,3,-34.628,-58.382,1,,,2,269,1,7
2039352906,3,-34.628,-58.426,1,,,0,148,1,10
2039352906,3,-34.604,-58.406,1,,,0,33,1,13
2039352906,1,-34.588,-58.452,1,2762,,1,48,1,14
2039352906,2,-34.628,-58.38,1,,CHECK IN,2,16,1,15
2039352906,3,-34.588,-58.456,1,,,1,33,1,15
2039352906,1,-34.814,-58.47,1,103,,0,2,1,16
2039352906,2,-34.814,-58.47,1,,CHECK OUT,2,16,1,16
2039352916,1,-34.738,-58.366,2,34,,0,109,1,15
2039352916,1,-34.744,-58.392,2,3120,,0,111,1,17
2039352917,1,-34.78,-58.316,2,3391,,0,73,5,5
2039352917,2,-34.704,-58.296,2,,CHECK IN,0,16,5,17
2039352917,1,-34.724,-58.26,2,1843,,1,73,5,17
2039352917,2,-34.726,-58.26,2,,CHECK OUT,0,16,5,17
2039352955,1,-34.64,-58.564,2,164,,2,120,9,7
2039352955,2,-34.666,-58.698,2,,CHECK IN,1,144,9,7
2039352955,1,-34.688,-58.708,2,2017,,0,163,9,7
2039352955,2,-34.64,-58.564,2,,CHECK OUT,1,144,9,7
2039352955,1,,,2,2276,,0,120,9,14
2039352955,2,-34.64,-58.564,2,,CHECK IN,1,144,9,14
2039352955,1,-34.666,-58.728,2,2427,,2,163,9,15
2039352955,2,-34.664,-58.728,2,,CHECK OUT,1,144,9,15
2039352955,1,-34.666,-58.728,2,1968,,0,163,9,22
2039352962,2,-34.422,-58.58,2,,CHECK IN,0,160,5,6
2039352962,2,-34.472,-58.514,2,,CHECK OUT,0,160,5,6
2039352975,1,-34.664,-58.364,2,1195,,0,366,1,15
2039352975,1,-34.592,-58.4,2,3351,,0,366,1,21
2039352987,1,-34.938,-58.378,2,2726,,0,191,2,7
2039352987,1,-34.888,-58.384,2,4151,,0,191,2,8
2039352987,1,-34.934,-58.376,2,772,,1,200,2,10
2039352987,1,-34.918,-58.38,2,2972,,0,191,2,11
2039352987,1,-34.95,-58.378,2,144,,0,191,2,18
2039352987,1,-34.912,-58.39,2,2017,,1,189,2,19
2039352997,1,-34.724,-58.338,2,1558,,0,311,4,9
2039352997,1,-34.706,-58.39,2,3987,,0,311,4,13
2039353000,2,-34.708,-58.39,1,,CHECK IN,0,16,4,11
2039353000,2,-34.628,-58.38,1,,CHECK OUT,0,16,4,12
2039353000,2,-34.628,-58.38,1,,CHECK IN,0,16,4,13
2039353000,2,-34.708,-58.39,1,,CHECK OUT,0,16,4,14
2039353020,1,-34.558,-58.55,1,3923,,2,222,2,6
2039353020,2,-34.55,-58.556,1,,CHECK OUT,1,49,2,6
2039353020,1,-34.55,-58.598,1,535,,0,231,2,6
2039353020,2,-34.536,-58.576,1,,CHECK IN,1,49,2,6
2039353020,2,-34.564,-58.54,1,,CHECK IN,1,49,2,18
2039353020,1,-34.536,-58.516,1,583,,0,62,2,18
2039353020,2,-34.536,-58.576,1,,CHECK OUT,1,49,2,18
2039353020,1,-34.536,-58.578,1,159,,2,231,2,18
2039353028,2,-34.648,-58.618,2,,CHECK OUT,0,144,1,9
2039353028,2,-34.66,-58.668,2,,CHECK IN,0,144,1,9
2039353031,2,-34.438,-58.568,2,,CHECK IN,0,160,5,8
2039353031,2,-34.498,-58.488,2,,CHECK OUT,0,160,5,8
2039353031,1,-34.436,-58.568,2,4713,,0,278,5,13
2039353045,1,-34.458,-58.63,2,4760,,0,188,3,16
2039353045,1,-34.454,-58.622,2,2272,,0,188,3,16
2039353045,1,-34.476,-58.658,2,2936,,1,278,3,20
2039353050,1,-34.91,-58.574,2,3463,,0,35,2,3
2039353050,1,-34.706,-58.456,2,2794,,1,345,2,4
2039353050,1,-34.556,-58.49,2,3570,,2,324,2,5
2039353050,2,-34.588,-58.374,2,,CHECK OUT,0,196,2,15
2039353050,2,-34.524,-58.546,2,,CHECK IN,0,196,2,15
2039353050,1,-34.59,-58.374,2,296,,1,216,2,15
2039353050,1,-34.692,-58.35,2,2272,,0,139,2,19
2039353050,2,-34.686,-58.382,2,,CHECK IN,1,16,2,19
2039353050,1,-34.852,-58.52,2,2341,,2,35,2,20
2039353050,2,-34.852,-58.522,2,,CHECK OUT,1,16,2,20
2039353061,1,-34.628,-58.456,1,4185,,0,63,4,15
2039353061,1,-34.6,-58.39,1,3351,,0,63,4,18
2039353068,1,-34.454,-58.73,2,3313,,0,336,4,9
2039353074,2,-34.536,-58.576,2,,CHECK IN,0,49,3,6
2039353074,1,-34.58,-58.474,2,4759,,0,145,3,12
2039353074,1,-34.56,-58.446,2,1980,,0,262,3,16
2039353074,2,-34.574,-58.488,2,,CHECK IN,1,49,3,17
2039353074,2,-34.536,-58.576,2,,CHECK OUT,1,49,3,18
2039353090,1,-34.58,-58.538,2,565,,0,53,1,15
2039353092,1,-34.552,-58.578,2,1213,,0,231,3,6
2039353092,1,-34.576,-58.54,2,2640,,1,7,3,6
2039353092,3,-34.588,-58.456,2,,,2,33,1,7
2039353092,1,-34.596,-58.386,2,4716,,0,48,3,12
2039353098,1,-34.596,-58.496,2,1832,,0,7,1,7
2039353098,1,-34.592,-58.454,2,177,,0,7,1,16
2039353107,1,-34.924,-57.924,2,599,,0,267,1,16
2039353107,1,-34.918,-57.946,2,4418,,1,215,1,17
2039353109,1,-34.932,-57.928,1,1128,,0,318,1,12
2039353129,1,-34.772,-58.244,2,3162,,0,108,6,12
2039353129,1,,,2,635,,0,100,6,14
2039353140,1,-34.592,-58.692,2,3271,,0,306,1,6
2039353140,2,-34.49,-58.838,2,,CHECK OUT,1,284,1,7
2039353140,2,-34.564,-58.686,2,,CHECK IN,1,284,1,7
2039353140,1,-34.492,-58.84,2,2300,,2,254,1,7
2039353140,2,-34.49,-58.838,2,,CHECK IN,1,284,1,16
2039353140,2,-34.564,-58.686,2,,CHECK OUT,1,284,1,17
2039353176,1,-34.574,-58.574,2,3351,,0,314,4,7
2039353176,1,-34.464,-58.912,2,2272,,0,358,4,10
2039353176,1,-34.602,-58.598,2,4761,,0,314,4,14
2039353179,1,-34.542,-58.53,2,3737,,0,12,2,8
2039353179,1,-34.53,-58.548,2,271,,0,314,2,8
2039353179,1,-34.588,-58.558,2,965,,0,314,2,16
2039353183,1,-34.54,-58.586,1,2807,,0,107,2,6
2039353183,1,-34.534,-58.574,1,3303,,1,338,2,6
2039353183,1,-34.49,-58.582,1,1843,,0,338,2,17
2039353200,2,-34.422,-58.58,2,,CHECK IN,1,160,5,9
2039353200,1,-34.452,-58.616,2,3078,,0,188,5,9
2039353200,2,-34.548,-58.462,2,,CHECK OUT,1,160,5,10
2039353200,2,-34.548,-58.462,2,,CHECK IN,0,160,5,13
2039353200,2,-34.422,-58.58,2,,CHECK OUT,0,160,5,14
2039353200,1,-34.424,-58.58,2,1355,,0,188,5,15
2039353205,1,-34.608,-58.718,1,2974,,0,5,1,6
2039353205,1,-34.534,-58.702,1,427,,0,5,1,21
2039353207,1,-34.404,-58.77,1,3723,,0,353,1,13
2039353216,3,-34.582,-58.474,2,,,0,33,1,12
2039353216,3,-34.604,-58.376,2,,,0,33,1,16
2039353223,1,-34.58,-58.474,2,1845,,0,145,4,9
2039353225,1,-34.582,-58.45,1,898,,0,53,4,13
2039353225,1,-34.576,-58.54,1,177,,0,7,4,15
2039353225,1,-34.588,-58.454,1,1821,,1,20,4,15
2039353227,1,-34.578,-58.426,1,3923,,0,325,1,6
2039353227,2,-34.578,-58.426,1,,CHECK IN,0,284,1,18
2039353227,2,-34.564,-58.686,1,,CHECK OUT,0,284,1,19
2039353235,1,-34.574,-58.464,2,4063,,0,332,1,8
2039353238,2,-34.752,-58.584,1,,CHECK IN,0,44,1,7
2039353238,2,-34.71,-58.506,1,,CHECK OUT,0,44,1,7
2039353244,1,-34.628,-58.458,2,4760,,0,45,4,10
2039353244,1,-34.614,-58.39,2,4185,,0,45,4,11
2039353244,1,-34.638,-58.506,2,408,,0,315,4,18
2039353244,1,-34.64,-58.526,2,1122,,1,45,4,18
2039353252,1,-34.516,-58.488,2,4067,,0,27,4,14
2039353252,1,-34.57,-58.444,2,4369,,0,27,4,16
2039353273,1,-34.57,-58.508,2,3172,,0,17,1,7
2039353273,1,-34.574,-58.49,2,4562,,0,385,1,13
2039353295,1,-34.372,-58.596,1,2319,,0,231,1,8
2039353295,2,-34.536,-58.576,1,,CHECK IN,1,49,1,9
2039353295,2,-34.568,-58.462,1,,CHECK OUT,1,49,1,10
2039353295,2,-34.568,-58.462,1,,CHECK IN,0,49,1,12
2039353295,1,-34.562,-58.588,1,3275,,1,7,1,15
2039353295,1,-34.536,-58.578,1,1474,,0,231,1,15
2039353295,1,-34.598,-58.478,1,177,,0,7,1,16
2039353295,1,-34.55,-58.59,1,4271,,1,231,1,17
2039353298,1,-34.57,-58.51,2,4571,,0,150,3,6
2039353298,1,-34.616,-58.53,2,2061,,0,150,3,18
2039353298,1,-34.592,-58.52,2,2781,,1,394,3,18
2039353298,1,-34.602,-58.724,2,273,,2,5,3,20
2039353298,1,-34.618,-58.706,2,3428,,0,5,3,20
2039353309,1,-34.96,-57.95,2,2523,,1,215,3,8
2039353309,1,-34.962,-57.938,2,814,,0,159,3,8
2039353309,1,-34.922,-57.926,2,2760,,0,51,3,11
2039353309,1,-34.948,-57.952,2,1976,,1,159,3,11
2039353323,1,-34.614,-58.39,1,3723,,0,68,1,7
2039353323,1,-34.614,-58.384,1,1039,,0,68,1,11
2039353323,1,-34.582,-58.448,1,3249,,0,177,1,15
2039353328,1,-34.65,-58.376,1,4759,,0,143,1,7
2039353328,1,-34.594,-58.392,1,3612,,0,131,1,15
2039353328,1,-34.606,-58.4,1,4759,,1,366,1,16
2039353397,3,-34.588,-58.456,2,,,1,33,1,12
2039353397,2,-34.596,-58.536,2,,CHECK IN,0,149,1,12
2039353397,2,-34.586,-58.456,2,,CHECK OUT,0,149,1,12
2039353397,1,-34.604,-58.386,2,200,,2,209,1,13
2039353397,1,-34.638,-58.478,2,2758,,0,262,1,14
2039353397,1,-34.598,-58.534,2,4522,,0,168,1,18
2039353401,1,-34.642,-58.7,1,4493,,0,19,5,6
2039353401,1,-34.654,-58.662,1,2128,,1,261,5,7
2039353401,1,-34.63,-58.712,1,3528,,1,381,5,9
2039353401,1,-34.628,-58.704,1,685,,1,19,5,17
2039353404,1,-34.662,-58.416,1,3605,,1,325,1,5
2039353404,1,-34.7,-58.434,1,1968,,0,345,1,5
2039353404,1,-34.634,-58.39,1,4846,,0,345,1,18
2039353412,2,-34.592,-58.376,1,,CHECK OUT,0,160,1,13
2039353412,3,-34.592,-58.374,1,,,1,269,1,13
2039353412,2,-34.488,-58.498,1,,CHECK IN,0,160,1,13
2039353412,2,-34.592,-58.376,1,,CHECK IN,0,160,1,16
2039353412,2,-34.488,-58.498,1,,CHECK OUT,0,160,1,17
2039353412,1,-34.49,-58.5,1,4277,,1,338,1,17
2039353417,1,-34.606,-58.596,2,3490,,0,10,1,20
2039353437,3,-34.608,-58.37,2,,,0,32,1,6
2039353437,3,-34.618,-58.436,2,,,0,32,1,15
2039353437,1,-34.598,-58.37,2,3463,,1,41,2,16
2039353455,3,-34.628,-58.434,1,,,0,148,1,8
2039353465,1,-34.664,-58.538,2,2018,,0,145,3,6
2039353465,1,-34.638,-58.494,2,1891,,0,142,3,15
2039353465,1,-34.648,-58.506,2,772,,0,145,3,18
2039353467,1,-34.714,-58.466,2,1360,,0,258,5,10
2039353467,1,-34.708,-58.458,2,3513,,0,327,5,18
2039353467,1,-34.728,-58.474,2,1909,,0,327,5,21
2039353471,1,-34.608,-58.372,2,385,,0,46,4,10
2039353479,1,-34.864,-58.668,2,4107,,0,58,3,8
2039353479,1,-34.76,-58.616,2,307,,1,275,3,9
2039353479,1,-34.608,-58.376,2,3975,,0,275,3,18
2039353479,1,-34.76,-58.616,2,935,,1,247,3,19
2039353489,1,-34.566,-58.484,2,2014,,0,292,1,6
2039353489,2,-34.592,-58.376,2,,CHECK IN,1,49,1,16
2039353489,2,-34.568,-58.462,2,,CHECK OUT,1,49,1,16
2039353489,1,-34.588,-58.384,2,3263,,0,259,1,16
2039353507,1,-34.61,-58.714,2,1661,,0,5,8,9
2039353507,1,-34.584,-58.748,2,157,,0,5,8,10
2039353515,2,-34.824,-58.392,2,,CHECK IN,0,16,1,9
2039353515,2,-34.858,-58.388,2,,CHECK OUT,0,16,1,9
2039353515,2,-34.858,-58.388,2,,CHECK IN,0,16,1,13
2039353515,2,-34.798,-58.394,2,,CHECK OUT,0,16,1,14
2039353515,1,-34.798,-58.388,2,2194,,0,276,1,15
2039353535,2,-34.382,-58.832,2,,CHECK IN,0,174,3,13
2039353535,2,-34.456,-58.54,2,,CHECK IN,1,160,3,15
2039353535,2,-34.488,-58.498,2,,CHECK OUT,1,160,3,15
2039353536,1,-34.49,-58.742,2,749,,0,336,4,19
2039353539,1,-34.732,-58.602,2,570,,0,69,9,8
2039353539,1,-34.744,-58.592,2,4648,,1,72,9,10
2039353539,1,-34.734,-58.604,2,775,,0,65,9,14
2039353539,1,-34.748,-58.586,2,813,,1,72,9,14
2039353559,1,-34.466,-58.732,2,4105,,0,130,5,11
2039353561,1,-34.506,-58.808,2,2166,,0,53,2,20
2039353565,1,-34.428,-58.574,2,2014,,0,188,4,9
2039353565,1,-34.47,-58.636,2,2341,,0,188,4,12
2039353573,1,-34.932,-57.886,2,3156,,0,161,3,8
2039353573,1,-34.914,-57.95,2,570,,1,51,3,9
2039353573,1,-34.944,-58.016,2,2936,,0,51,3,11
2039353573,1,-34.914,-57.986,2,2347,,1,340,3,12
2039353573,1,-34.934,-57.98,2,408,,0,51,3,17
2039353573,1,-34.916,-57.948,2,3993,,1,268,3,17
2039353601,1,-34.656,-58.332,2,2741,,0,165,1,15
2039353601,1,-34.664,-58.362,2,4291,,2,165,1,16
2039353601,1,-34.674,-58.364,2,614,,1,266,1,16
2039353601,1,-34.654,-58.336,2,803,,0,165,1,18
2039353612,1,-34.586,-58.416,1,2726,,0,325,4,10
2039353612,1,-34.602,-58.442,1,3988,,1,325,4,19
2039353630,2,-34.608,-58.406,1,,CHECK OUT SIN CHECKIN,0,144,8,7
2039353630,3,-34.604,-58.412,1,,,0,33,1,12
2039353630,1,-34.6,-58.384,1,2899,,0,374,8,17
2039353630,2,-34.608,-58.406,1,,CHECK IN,1,144,8,18
2039353635,1,-34.77,-58.244,2,876,,0,280,1,6
2039353635,1,-34.628,-58.38,2,772,,1,345,1,7
2039353635,3,-34.642,-58.412,2,,,0,220,1,8
2039353640,1,-34.736,-58.432,1,3648,,0,250,1,8
2039353640,1,-34.744,-58.396,1,4516,,0,250,1,16
2039353653,2,-34.752,-58.584,2,,CHECK IN,0,44,1,8
2039353653,2,-34.702,-58.512,2,,CHECK OUT,0,44,1,8
2039353653,1,-34.716,-58.478,2,2937,,0,368,1,14
2039353653,2,-34.752,-58.584,2,,CHECK OUT,2,44,1,14
2039353653,2,-34.71,-58.506,2,,CHECK IN,2,44,1,14
2039353653,1,-34.704,-58.5,2,1481,,1,218,1,14
2039353653,1,-34.752,-58.588,2,1569,,0,289,1,16
2039353653,1,-34.608,-58.372,2,3871,,1,299,1,18
2039353653,2,-34.65,-58.414,2,,CHECK IN,0,44,1,19
2039353653,2,-34.752,-58.584,2,,CHECK OUT,0,44,1,20
2039353669,3,-34.6,-58.398,2,,,0,54,1,9
2039353669,1,-34.582,-58.43,2,145,,1,290,1,9
2039353669,3,-34.578,-58.426,2,,,0,54,1,11
2039353674,1,-34.592,-58.388,2,3570,,0,50,4,15
2039353678,1,-34.654,-58.608,2,3997,,0,323,1,11
2039353678,1,-34.742,-58.608,2,4675,,0,118,1,18
2039353678,1,-34.714,-58.592,2,876,,1,323,1,18
2039353688,1,-34.942,-58.022,2,3351,,0,51,2,12
2039353688,1,-34.926,-57.996,2,4024,,0,51,2,13
2039353688,1,-34.928,-58.,2,34,,0,51,2,17
2039353688,1,-34.938,-58.03,2,4322,,0,51,2,17
2039353689,1,-34.584,-58.444,1,1036,,0,183,1,9
2039353689,1,-34.582,-58.42,1,3467,,0,112,1,18
2039353693,1,-34.746,-58.588,1,4648,,0,151,1,5
2039353693,1,-34.69,-58.636,1,2091,,0,151,1,17
2039353701,1,-34.486,-58.62,2,1369,,0,150,13,20
2039353706,1,-34.634,-58.392,2,3118,,0,299,1,6
2039353706,3,-34.596,-58.372,2,,,0,148,1,16
2039353714,3,-34.644,-58.462,1,,,0,148,1,12
2039353725,1,-34.822,-58.65,2,273,,0,58,1,4
2039353725,1,-34.638,-58.526,2,521,,1,290,1,5
2039353725,1,-34.576,-58.426,2,3528,,0,290,1,17
2039353725,1,-34.64,-58.532,2,4846,,1,58,1,18
2039353741,1,-34.648,-58.408,2,1047,,0,213,4,11
2039353741,1,-34.596,-58.384,2,4499,,0,213,4,14
2039353743,2,-34.632,-58.48,1,,CHECK IN,0,144,1,11
2039353743,2,-34.648,-58.618,1,,CHECK OUT,0,144,1,12
2039353743,1,-34.648,-58.62,1,2771,,1,372,1,13
2039353743,2,-34.648,-58.618,1,,CHECK IN,1,144,1,18
2039353743,1,-34.682,-58.618,1,522,,0,372,1,18
2039353755,1,-34.674,-58.722,1,1968,,0,163,2,17
2039353755,1,-34.688,-58.688,1,4227,,0,162,2,19
2039353756,1,-34.708,-58.454,1,1548,,0,327,1,7
2039353756,1,-34.61,-58.408,1,2229,,0,327,1,19
2039353759,1,-34.44,-58.678,2,2972,,0,188,1,19
2039353759,1,-34.458,-58.63,2,2195,,0,188,1,22
2039353762,1,-34.778,-58.652,2,4107,,0,58,5,16
2039353762,1,-34.768,-58.62,2,2091,,0,58,5,16
2039353772,1,-34.608,-58.574,2,2342,,0,226,4,16
2039353808,1,-34.618,-58.806,2,2196,,0,59,2,10
2039353808,1,-34.606,-58.8,2,4602,,0,59,2,18
2039353815,1,-34.954,-57.93,2,4415,,0,318,1,13
2039353815,1,-34.93,-57.938,2,2861,,0,318,1,16
2039353815,1,-34.954,-57.93,2,4486,,0,318,1,17
2039353841,1,-34.586,-58.414,2,408,,0,143,3,8
2039353841,1,-34.602,-58.392,2,744,,0,143,3,12
2039353851,1,-34.7,-58.526,1,2576,,0,75,1,12
2039353851,1,-34.71,-58.524,1,2487,,0,75,1,17
2039353862,2,-34.65,-58.414,2,,CHECK OUT,0,44,1,8
2039353862,2,-34.752,-58.584,2,,CHECK IN,0,44,1,8
2039353862,2,-34.65,-58.414,2,,CHECK IN,0,44,1,17
2039353862,2,-34.752,-58.584,2,,CHECK OUT,0,44,1,19
2039353868,1,-34.656,-58.496,1,1049,,0,273,1,9
2039353868,1,-34.71,-58.456,1,1604,,0,327,1,11
2039353868,1,-34.61,-58.414,1,2393,,0,211,1,20
2039353883,1,-34.804,-58.632,2,2195,,0,52,8,9
2039353883,1,-34.85,-58.654,2,4410,,0,52,8,15
2039353899,1,-34.56,-58.446,1,4415,,0,274,1,7
2039353899,1,-34.636,-58.446,1,2465,,0,274,1,12
2039353900,1,-34.66,-58.664,2,2033,,1,170,1,17
2039353900,1,-34.636,-58.666,2,4190,,0,261,1,17
2039353926,1,-34.638,-58.406,,2978,,0,299,1,1
2039353943,1,-34.616,-58.524,1,1128,,0,104,4,17
2039353943,1,-34.634,-58.506,1,4063,,1,290,4,17
2039353944,3,-34.636,-58.45,1,,,0,148,1,8
2039353944,1,-34.598,-58.398,1,2691,,1,63,1,9
2039353944,3,-34.61,-58.374,1,,,0,148,1,11
2039353945,1,-34.632,-58.39,2,1033,,0,213,1,7
2039353945,1,-34.596,-58.38,2,1462,,0,213,1,15
2039353948,1,-34.608,-58.44,1,4151,,0,77,4,16
2039353952,2,-34.486,-58.726,2,,CHECK IN,1,196,4,5
2039353952,1,-34.5,-58.738,2,4561,,0,156,4,5
2039353952,2,-34.538,-58.478,2,,CHECK OUT,1,196,4,6
2039353952,1,-34.538,-58.476,2,408,,2,56,4,6
2039353952,1,-34.56,-58.458,2,2573,,0,56,4,17
2039353952,2,-34.538,-58.478,2,,CHECK IN,1,196,4,17
2039353952,1,-34.49,-58.724,2,1226,,2,156,4,18
2039353957,1,-34.606,-58.796,2,146,,0,59,5,16
2039353957,1,-34.65,-58.79,2,490,,0,59,5,20
2039353967,1,-34.592,-58.502,1,2023,,0,53,1,8
2039353967,1,-34.576,-58.54,1,1542,,0,7,1,11
2039353967,1,-34.596,-58.562,1,778,,2,226,1,12
2039353967,2,-34.602,-58.512,1,,CHECK IN,1,149,1,12
