id_tarjeta,modo,lat,lon,sexo,interno_bus,tipo_trx_tren,etapa_redsube,idlinea,idtarifa,hora
2039352975,COL,-34.664,-58.364,F,1195,,0,366,1,15
2039352975,COL,-34.592,-58.4,F,3351,,0,366,1,21
2039352987,COL,-34.938,-58.378,F,2726,,0,191,2,7
2039352987,COL,-34.888,-58.384,F,4151,,0,191,2,8
2039352987,COL,-34.934,-58.376,F,772,,1,200,2,10
2039352987,COL,-34.918,-58.38,F,2972,,0,191,2,11
2039352987,COL,-34.95,-58.378,F,144,,0,191,2,18
2039352987,COL,-34.912,-58.39,F,2017,,1,189,2,19
2039352997,COL,-34.724,-58.338,F,1558,,0,311,4,9
2039352997,COL,-34.706,-58.39,F,3987,,0,311,4,13
2039353000,TRE,-34.708,-58.39,M,,CHECK IN,0,16,4,11
2039353000,TRE,-34.628,-58.38,M,,CHECK OUT,0,16,4,12
2039353000,TRE,-34.628,-58.38,M,,CHECK IN,0,16,4,13
2039353000,TRE,-34.708,-58.39,M,,CHECK OUT,0,16,4,14
2039353020,COL,-34.558,-58.55,M,3923,,2,222,2,6
2039353020,TRE,-34.55,-58.556,M,,CHECK OUT,1,49,2,6
2039353020,COL,-34.55,-58.598,M,535,,0,231,2,6
2039353020,TRE,-34.536,-58.576,M,,CHECK IN,1,49,2,6
2039353020,TRE,-34.564,-58.54,M,,CHECK IN,1,49,2,18
2039353020,COL,-34.536,-58.516,M,583,,0,62,2,18
2039353020,TRE,-34.536,-58.576,M,,CHECK OUT,1,49,2,18
2039353020,COL,-34.536,-58.578,M,159,,2,231,2,18
2039353028,TRE,-34.648,-58.618,F,,CHECK OUT,0,144,1,9
2039353028,TRE,-34.66,-58.668,F,,CHECK IN,0,144,1,9
2039353031,TRE,-34.438,-58.568,F,,CHECK IN,0,160,5,8
2039353031,TRE,-34.498,-58.488,F,,CHECK OUT,0,160,5,8
2039353031,COL,-34.436,-58.568,F,4713,,0,278,5,13
2039353045,COL,-34.458,-58.63,F,4760,,0,188,3,16
2039353045,COL,-34.454,-58.622,F,2272,,0,188,3,16
2039353045,COL,-34.476,-58.658,F,2936,,1,278,3,20
2039353050,COL,-34.91,-58.574,F,3463,,0,35,2,3
2039353050,COL,-34.706,-58.456,F,2794,,1,345,2,4
2039353050,COL,-34.556,-58.49,F,3570,,2,324,2,5
2039353050,TRE,-34.588,-58.374,F,,CHECK OUT,0,196,2,15
2039353050,TRE,-34.524,-58.546,F,,CHECK IN,0,196,2,15
2039353050,COL,-34.59,-58.374,F,296,,1,216,2,15
2039353050,COL,-34.692,-58.35,F,2272,,0,139,2,19
2039353050,TRE,-34.686,-58.382,F,,CHECK IN,1,16,2,19
2039353050,COL,-34.852,-58.52,F,2341,,2,35,2,20
2039353050,TRE,-34.852,-58.522,F,,CHECK OUT,1,16,2,20
2039353061,COL,-34.628,-58.456,M,4185,,0,63,4,15
2039353061,COL,-34.6,-58.39,M,3351,,0,63,4,18
2039353068,COL,-34.454,-58.73,F,3313,,0,336,4,9
2039353074,TRE,-34.536,-58.576,F,,CHECK IN,0,49,3,6
2039353074,COL,-34.58,-58.474,F,4759,,0,145,3,12
2039353074,COL,-34.56,-58.446,F,1980,,0,262,3,16
2039353074,TRE,-34.574,-58.488,F,,CHECK IN,1,49,3,17
2039353074,TRE,-34.536,-58.576,F,,CHECK OUT,1,49,3,18
2039353090,COL,-34.58,-58.538,F,565,,0,53,1,15
2039353092,COL,-34.552,-58.578,F,1213,,0,231,3,6
2039353092,COL,-34.576,-58.54,F,2640,,1,7,3,6
2039353092,SUB,-34.588,-58.456,F,,,2,33,1,7
2039353092,COL,-34.596,-58.386,F,4716,,0,48,3,12
2039353098,COL,-34.596,-58.496,F,1832,,0,7,1,7
2039353098,COL,-34.592,-58.454,F,177,,0,7,1,16
2039353107,COL,-34.924,-57.924,F,599,,0,267,1,16
2039353107,COL,-34.918,-57.946,F,4418,,1,215,1,17
2039353109,COL,-34.932,-57.928,M,1128,,0,318,1,12
2039353129,COL,-34.772,-58.244,F,3162,,0,108,6,12
2039353129,COL,,,F,635,,0,100,6,14
2039353140,COL,-34.592,-58.692,F,3271,,0,306,1,6
2039353140,TRE,-34.49,-58.838,F,,CHECK OUT,1,284,1,7
2039353140,TRE,-34.564,-58.686,F,,CHECK IN,1,284,1,7
2039353140,COL,-34.492,-58.84,F,2300,,2,254,1,7
2039353140,TRE,-34.49,-58.838,F,,CHECK IN,1,284,1,16
2039353140,TRE,-34.564,-58.686,F,,CHECK OUT,1,284,1,17
2039353176,COL,-34.574,-58.574,F,3351,,0,314,4,7
2039353176,COL,-34.464,-58.912,F,2272,,0,358,4,10
2039353176,COL,-34.602,-58.598,F,4761,,0,314,4,14
2039353179,COL,-34.542,-58.53,F,3737,,0,12,2,8
2039353179,COL,-34.53,-58.548,F,271,,0,314,2,8
2039353179,COL,-34.588,-58.558,F,965,,0,314,2,16
2039353183,COL,-34.54,-58.586,M,2807,,0,107,2,6
2039353183,COL,-34.534,-58.574,M,3303,,1,338,2,6
2039353183,COL,-34.49,-58.582,M,1843,,0,338,2,17
2039353200,TRE,-34.422,-58.58,F,,CHECK IN,1,160,5,9
2039353200,COL,-34.452,-58.616,F,3078,,0,188,5,9
2039353200,TRE,-34.548,-58.462,F,,CHECK OUT,1,160,5,10
2039353200,TRE,-34.548,-58.462,F,,CHECK IN,0,160,5,13
2039353200,TRE,-34.422,-58.58,F,,CHECK OUT,0,160,5,14
2039353200,COL,-34.424,-58.58,F,1355,,0,188,5,15
2039353205,COL,-34.608,-58.718,M,2974,,0,5,1,6
2039353205,COL,-34.534,-58.702,M,427,,0,5,1,21
2039353207,COL,-34.404,-58.77,M,3723,,0,353,1,13
2039353216,SUB,-34.582,-58.474,F,,,0,33,1,12
2039353216,SUB,-34.604,-58.376,F,,,0,33,1,16
2039353223,COL,-34.58,-58.474,F,1845,,0,145,4,9
2039353225,COL,-34.582,-58.45,M,898,,0,53,4,13
2039353225,COL,-34.576,-58.54,M,177,,0,7,4,15
2039353225,COL,-34.588,-58.454,M,1821,,1,20,4,15
2039353227,COL,-34.578,-58.426,M,3923,,0,325,1,6
2039353227,TRE,-34.578,-58.426,M,,CHECK IN,0,284,1,18
2039353227,TRE,-34.564,-58.686,M,,CHECK OUT,0,284,1,19
2039353235,COL,-34.574,-58.464,F,4063,,0,332,1,8
2039353238,TRE,-34.752,-58.584,M,,CHECK IN,0,44,1,7
2039353238,TRE,-34.71,-58.506,M,,CHECK OUT,0,44,1,7
2039353244,COL,-34.628,-58.458,F,4760,,0,45,4,10
2039353244,COL,-34.614,-58.39,F,4185,,0,45,4,11
2039353244,COL,-34.638,-58.506,F,408,,0,315,4,18
2039353244,COL,-34.64,-58.526,F,1122,,1,45,4,18
2039353252,COL,-34.516,-58.488,F,4067,,0,27,4,14
2039353252,COL,-34.57,-58.444,F,4369,,0,27,4,16
2039353273,COL,-34.57,-58.508,F,3172,,0,17,1,7
2039353273,COL,-34.574,-58.49,F,4562,,0,385,1,13
2039353295,COL,-34.372,-58.596,M,2319,,0,231,1,8
2039353295,TRE,-34.536,-58.576,M,,CHECK IN,1,49,1,9
2039353295,TRE,-34.568,-58.462,M,,CHECK OUT,1,49,1,10
2039353295,TRE,-34.568,-58.462,M,,CHECK IN,0,49,1,12
2039353295,COL,-34.562,-58.588,M,3275,,1,7,1,15
2039353295,COL,-34.536,-58.578,M,1474,,0,231,1,15
2039353295,COL,-34.598,-58.478,M,177,,0,7,1,16
2039353295,COL,-34.55,-58.59,M,4271,,1,231,1,17
2039353298,COL,-34.57,-58.51,F,4571,,0,150,3,6
2039353298,COL,-34.616,-58.53,F,2061,,0,150,3,18
2039353298,COL,-34.592,-58.52,F,2781,,1,394,3,18
2039353298,COL,-34.602,-58.724,F,273,,2,5,3,20
2039353298,COL,-34.618,-58.706,F,3428,,0,5,3,20
2039353309,COL,-34.96,-57.95,F,2523,,1,215,3,8
2039353309,COL,-34.962,-57.938,F,814,,0,159,3,8
2039353309,COL,-34.922,-57.926,F,2760,,0,51,3,11
2039353309,COL,-34.948,-57.952,F,1976,,1,159,3,11
2039353323,COL,-34.614,-58.39,M,3723,,0,68,1,7
2039353323,COL,-34.614,-58.384,M,1039,,0,68,1,11
2039353323,COL,-34.582,-58.448,M,3249,,0,177,1,15
2039353328,COL,-34.65,-58.376,M,4759,,0,143,1,7
2039353328,COL,-34.594,-58.392,M,3612,,0,131,1,15
2039353328,COL,-34.606,-58.4,M,4759,,1,366,1,16
2039353397,SUB,-34.588,-58.456,F,,,1,33,1,12
2039353397,TRE,-34.596,-58.536,F,,CHECK IN,0,149,1,12
2039353397,TRE,-34.586,-58.456,F,,CHECK OUT,0,149,1,12
2039353397,COL,-34.604,-58.386,F,200,,2,209,1,13
2039353397,COL,-34.638,-58.478,F,2758,,0,262,1,14
2039353397,COL,-34.598,-58.534,F,4522,,0,168,1,18
2039353401,COL,-34.642,-58.7,M,4493,,0,19,5,6
2039353401,COL,-34.654,-58.662,M,2128,,1,261,5,7
2039353401,COL,-34.63,-58.712,M,3528,,1,381,5,9
2039353401,COL,-34.628,-58.704,M,685,,1,19,5,17
2039353404,COL,-34.662,-58.416,M,3605,,1,325,1,5
2039353404,COL,-34.7,-58.434,M,1968,,0,345,1,5
2039353404,COL,-34.634,-58.39,M,4846,,0,345,1,18
2039353412,TRE,-34.592,-58.376,M,,CHECK OUT,0,160,1,13
2039353412,SUB,-34.592,-58.374,M,,,1,269,1,13
2039353412,TRE,-34.488,-58.498,M,,CHECK IN,0,160,1,13
2039353412,TRE,-34.592,-58.376,M,,CHECK IN,0,160,1,16
2039353412,TRE,-34.488,-58.498,M,,CHECK OUT,0,160,1,17
2039353412,COL,-34.49,-58.5,M,4277,,1,338,1,17
2039353417,COL,-34.606,-58.596,F,3490,,0,10,1,20
2039353437,SUB,-34.608,-58.37,F,,,0,32,1,6
2039353437,SUB,-34.618,-58.436,F,,,0,32,1,15
2039353437,COL,-34.598,-58.37,F,3463,,1,41,2,16
2039353455,SUB,-34.628,-58.434,M,,,0,148,1,8
2039353465,COL,-34.664,-58.538,F,2018,,0,145,3,6
2039353465,COL,-34.638,-58.494,F,1891,,0,142,3,15
2039353465,COL,-34.648,-58.506,F,772,,0,145,3,18
2039353467,COL,-34.714,-58.466,F,1360,,0,258,5,10
2039353467,COL,-34.708,-58.458,F,3513,,0,327,5,18
2039353467,COL,-34.728,-58.474,F,1909,,0,327,5,21
2039353471,COL,-34.608,-58.372,F,385,,0,46,4,10
2039353479,COL,-34.864,-58.668,F,4107,,0,58,3,8
2039353479,COL,-34.76,-58.616,F,307,,1,275,3,9
2039353479,COL,-34.608,-58.376,F,3975,,0,275,3,18
2039353479,COL,-34.76,-58.616,F,935,,1,247,3,19
2039353489,COL,-34.566,-58.484,F,2014,,0,292,1,6
2039353489,TRE,-34.592,-58.376,F,,CHECK IN,1,49,1,16
2039353489,TRE,-34.568,-58.462,F,,CHECK OUT,1,49,1,16
2039353489,COL,-34.588,-58.384,F,3263,,0,259,1,16
2039353507,COL,-34.61,-58.714,F,1661,,0,5,8,9
2039353507,COL,-34.584,-58.748,F,157,,0,5,8,10
2039353515,TRE,-34.824,-58.392,F,,CHECK IN,0,16,1,9
2039353515,TRE,-34.858,-58.388,F,,CHECK OUT,0,16,1,9
2039353515,TRE,-34.858,-58.388,F,,CHECK IN,0,16,1,13
2039353515,TRE,-34.798,-58.394,F,,CHECK OUT,0,16,1,14
2039353515,COL,-34.798,-58.388,F,2194,,0,276,1,15
2039353535,TRE,-34.382,-58.832,F,,CHECK IN,0,174,3,13
2039353535,TRE,-34.456,-58.54,F,,CHECK IN,1,160,3,15
2039353535,TRE,-34.488,-58.498,F,,CHECK OUT,1,160,3,15
2039353536,COL,-34.49,-58.742,F,749,,0,336,4,19
2039353539,COL,-34.732,-58.602,F,570,,0,69,9,8
2039353539,COL,-34.744,-58.592,F,4648,,1,72,9,10
2039353539,COL,-34.734,-58.604,F,775,,0,65,9,14
2039353539,COL,-34.748,-58.586,F,813,,1,72,9,14
2039353559,COL,-34.466,-58.732,F,4105,,0,130,5,11
2039353561,COL,-34.506,-58.808,F,2166,,0,53,2,20
2039353565,COL,-34.428,-58.574,F,2014,,0,188,4,9
2039353565,COL,-34.47,-58.636,F,2341,,0,188,4,12
2039353573,COL,-34.932,-57.886,F,3156,,0,161,3,8
2039353573,COL,-34.914,-57.95,F,570,,1,51,3,9
2039353573,COL,-34.944,-58.016,F,2936,,0,51,3,11
2039353573,COL,-34.914,-57.986,F,2347,,1,340,3,12
2039353573,COL,-34.934,-57.98,F,408,,0,51,3,17
2039353573,COL,-34.916,-57.948,F,3993,,1,268,3,17
2039353601,COL,-34.656,-58.332,F,2741,,0,165,1,15
2039353601,COL,-34.664,-58.362,F,4291,,2,165,1,16
2039353601,COL,-34.674,-58.364,F,614,,1,266,1,16
2039353601,COL,-34.654,-58.336,F,803,,0,165,1,18
2039353612,COL,-34.586,-58.416,M,2726,,0,325,4,10
2039353612,COL,-34.602,-58.442,M,3988,,1,325,4,19
2039353630,TRE,-34.608,-58.406,M,,CHECK OUT SIN CHECKIN,0,144,8,7
2039353630,SUB,-34.604,-58.412,M,,,0,33,1,12
2039353630,COL,-34.6,-58.384,M,2899,,0,374,8,17
2039353630,TRE,-34.608,-58.406,M,,CHECK IN,1,144,8,18
2039353635,COL,-34.77,-58.244,F,876,,0,280,1,6
2039353635,COL,-34.628,-58.38,F,772,,1,345,1,7
2039353635,SUB,-34.642,-58.412,F,,,0,220,1,8
2039353640,COL,-34.736,-58.432,M,3648,,0,250,1,8
2039353640,COL,-34.744,-58.396,M,4516,,0,250,1,16
2039353653,TRE,-34.752,-58.584,F,,CHECK IN,0,44,1,8
2039353653,TRE,-34.702,-58.512,F,,CHECK OUT,0,44,1,8
2039353653,COL,-34.716,-58.478,F,2937,,0,368,1,14
2039353653,TRE,-34.752,-58.584,F,,CHECK OUT,2,44,1,14
2039353653,TRE,-34.71,-58.506,F,,CHECK IN,2,44,1,14
2039353653,COL,-34.704,-58.5,F,1481,,1,218,1,14
2039353653,COL,-34.752,-58.588,F,1569,,0,289,1,16
2039353653,COL,-34.608,-58.372,F,3871,,1,299,1,18
2039353653,TRE,-34.65,-58.414,F,,CHECK IN,0,44,1,19
2039353653,TRE,-34.752,-58.584,F,,CHECK OUT,0,44,1,20
2039353669,SUB,-34.6,-58.398,F,,,0,54,1,9
2039353669,COL,-34.582,-58.43,F,145,,1,290,1,9
2039353669,SUB,-34.578,-58.426,F,,,0,54,1,11
2039353674,COL,-34.592,-58.388,F,3570,,0,50,4,15
2039353678,COL,-34.654,-58.608,F,3997,,0,323,1,11
2039353678,COL,-34.742,-58.608,F,4675,,0,118,1,18
2039353678,COL,-34.714,-58.592,F,876,,1,323,1,18
2039353688,COL,-34.942,-58.022,F,3351,,0,51,2,12
2039353688,COL,-34.926,-57.996,F,4024,,0,51,2,13
2039353688,COL,-34.928,-58,F,34,,0,51,2,17
2039353688,COL,-34.938,-58.03,F,4322,,0,51,2,17
2039353689,COL,-34.584,-58.444,M,1036,,0,183,1,9
2039353689,COL,-34.582,-58.42,M,3467,,0,112,1,18
2039353693,COL,-34.746,-58.588,M,4648,,0,151,1,5
2039353693,COL,-34.69,-58.636,M,2091,,0,151,1,17
2039353701,COL,-34.486,-58.62,F,1369,,0,150,13,20
2039353706,COL,-34.634,-58.392,F,3118,,0,299,1,6
2039353706,SUB,-34.596,-58.372,F,,,0,148,1,16
2039353714,SUB,-34.644,-58.462,M,,,0,148,1,12
2039353725,COL,-34.822,-58.65,F,273,,0,58,1,4
2039353725,COL,-34.638,-58.526,F,521,,1,290,1,5
2039353725,COL,-34.576,-58.426,F,3528,,0,290,1,17
2039353725,COL,-34.64,-58.532,F,4846,,1,58,1,18
2039353741,COL,-34.648,-58.408,F,1047,,0,213,4,11
2039353741,COL,-34.596,-58.384,F,4499,,0,213,4,14
2039353743,TRE,-34.632,-58.48,M,,CHECK IN,0,144,1,11
2039353743,TRE,-34.648,-58.618,M,,CHECK OUT,0,144,1,12
2039353743,COL,-34.648,-58.62,M,2771,,1,372,1,13
2039353743,TRE,-34.648,-58.618,M,,CHECK IN,1,144,1,18
2039353743,COL,-34.682,-58.618,M,522,,0,372,1,18
2039353755,COL,-34.674,-58.722,M,1968,,0,163,2,17
2039353755,COL,-34.688,-58.688,M,4227,,0,162,2,19
2039353756,COL,-34.708,-58.454,M,1548,,0,327,1,7
2039353756,COL,-34.61,-58.408,M,2229,,0,327,1,19
2039353759,COL,-34.44,-58.678,F,2972,,0,188,1,19
2039353759,COL,-34.458,-58.63,F,2195,,0,188,1,22
2039353762,COL,-34.778,-58.652,F,4107,,0,58,5,16
2039353762,COL,-34.768,-58.62,F,2091,,0,58,5,16
2039353772,COL,-34.608,-58.574,F,2342,,0,226,4,16
2039353808,COL,-34.618,-58.806,F,2196,,0,59,2,10
2039353808,COL,-34.606,-58.8,F,4602,,0,59,2,18
2039353815,COL,-34.954,-57.93,F,4415,,0,318,1,13
2039353815,COL,-34.93,-57.938,F,2861,,0,318,1,16
2039353815,COL,-34.954,-57.93,F,4486,,0,318,1,17
2039353841,COL,-34.586,-58.414,F,408,,0,143,3,8
2039353841,COL,-34.602,-58.392,F,744,,0,143,3,12
2039353851,COL,-34.7,-58.526,M,2576,,0,75,1,12
2039353851,COL,-34.71,-58.524,M,2487,,0,75,1,17
2039353862,TRE,-34.65,-58.414,F,,CHECK OUT,0,44,1,8
2039353862,TRE,-34.752,-58.584,F,,CHECK IN,0,44,1,8
2039353862,TRE,-34.65,-58.414,F,,CHECK IN,0,44,1,17
2039353862,TRE,-34.752,-58.584,F,,CHECK OUT,0,44,1,19
2039353868,COL,-34.656,-58.496,M,1049,,0,273,1,9
2039353868,COL,-34.71,-58.456,M,1604,,0,327,1,11
2039353868,COL,-34.61,-58.414,M,2393,,0,211,1,20
2039353883,COL,-34.804,-58.632,F,2195,,0,52,8,9
2039353883,COL,-34.85,-58.654,F,4410,,0,52,8,15
2039353899,COL,-34.56,-58.446,M,4415,,0,274,1,7
2039353899,COL,-34.636,-58.446,M,2465,,0,274,1,12
2039353900,COL,-34.66,-58.664,F,2033,,1,170,1,17
2039353900,COL,-34.636,-58.666,F,4190,,0,261,1,17
2039353926,COL,-34.638,-58.406,,2978,,0,299,1,1
2039353943,COL,-34.616,-58.524,M,1128,,0,104,4,17
2039353943,COL,-34.634,-58.506,M,4063,,1,290,4,17
2039353944,SUB,-34.636,-58.45,M,,,0,148,1,8
2039353944,COL,-34.598,-58.398,M,2691,,1,63,1,9
2039353944,SUB,-34.61,-58.374,M,,,0,148,1,11
2039353945,COL,-34.632,-58.39,F,1033,,0,213,1,7
2039353945,COL,-34.596,-58.38,F,1462,,0,213,1,15
2039353948,COL,-34.608,-58.44,M,4151,,0,77,4,16
2039353952,TRE,-34.486,-58.726,F,,CHECK IN,1,196,4,5
2039353952,COL,-34.5,-58.738,F,4561,,0,156,4,5
2039353952,TRE,-34.538,-58.478,F,,CHECK OUT,1,196,4,6
2039353952,COL,-34.538,-58.476,F,408,,2,56,4,6
2039353952,COL,-34.56,-58.458,F,2573,,0,56,4,17
2039353952,TRE,-34.538,-58.478,F,,CHECK IN,1,196,4,17
2039353952,COL,-34.49,-58.724,F,1226,,2,156,4,18
2039353957,COL,-34.606,-58.796,F,146,,0,59,5,16
2039353957,COL,-34.65,-58.79,F,490,,0,59,5,20
2039353967,COL,-34.592,-58.502,M,2023,,0,53,1,8
2039353967,COL,-34.576,-58.54,M,1542,,0,7,1,11
2039353967,COL,-34.596,-58.562,M,778,,2,226,1,12
2039353967,TRE,-34.602,-58.512,M,,CHECK IN,1,149,1,12
2039353967,TRE,-34.592,-58.56,M,,CHECK OUT,1,149,1,12
2039353967,COL,-34.576,-58.532,M,783,,0,62,1,14
2039353967,COL,-34.524,-58.474,M,612,,0,62,1,20
2039353974,COL,-34.864,-58.536,M,2465,,0,330,1,8
2039353974,COL,-34.91,-58.594,M,3789,,0,35,1,13
2039353974,COL,-34.864,-58.534,M,2018,,0,35,1,16
2039353976,COL,-34.836,-58.5,M,3528,,0,35,2,4
2039353976,COL,,,M,1558,,0,35,2,15
2039353988,COL,-34.564,-58.738,F,1452,,0,176,4,17
2039353988,COL,-34.542,-58.714,F,4356,,1,227,4,18
2039353988,COL,-34.64,-58.526,F,4716,,2,322,4,19
2039353991,COL,-34.64,-58.364,M,744,,0,85,4,7
2039353991,COL,-34.61,-58.376,M,4761,,0,85,4,18
2039354014,COL,-34.602,-58.736,F,4369,,0,5,3,7
2039354014,COL,-34.596,-58.754,F,3120,,1,260,3,7
2039354014,COL,-34.498,-58.556,F,4324,,2,203,3,8
2039354014,COL,-34.508,-58.506,F,965,,0,27,3,14
2039354014,COL,-34.538,-58.476,F,299,,1,260,3,14
2039354014,COL,-34.534,-58.702,F,4605,,2,5,3,15
2039354016,COL,-34.64,-58.754,F,4106,,0,59,4,12
2039354016,COL,-34.648,-58.62,F,366,,1,38,4,13
2039354016,COL,-34.586,-58.662,F,4716,,0,23,4,15
2039354016,COL,-34.622,-58.634,F,2936,,0,23,4,20
2039354023,COL,-34.548,-58.518,F,145,,0,55,5,15
2039354023,COL,-34.554,-58.49,F,3263,,0,55,5,16
2039354032,SUB,-34.608,-58.406,F,,,0,32,1,10
2039354032,SUB,-34.578,-58.426,F,,,0,54,1,18
2039354032,TRE,-34.628,-58.38,F,,CHECK IN,1,16,1,19
2039354032,TRE,-34.744,-58.396,F,,CHECK OUT,1,16,1,19
2039354033,COL,-34.538,-58.756,F,744,,0,293,1,8
2039354033,COL,-34.52,-58.752,F,194,,0,293,1,14
2039354035,TRE,-34.504,-58.798,F,,CHECK IN,0,284,5,10
2039354035,COL,-34.548,-58.704,F,3758,,0,53,5,15
2039354035,COL,-34.518,-58.752,F,521,,1,293,5,16
2039354036,COL,-34.764,-58.436,F,3418,,0,99,1,8
2039354036,COL,-34.722,-58.47,F,2397,,0,99,1,9
2039354036,COL,-34.744,-58.456,F,3187,,1,258,1,10
2039354036,COL,-34.75,-58.442,F,4370,,0,255,1,12
2039354036,COL,-34.748,-58.45,F,1813,,0,255,1,16
2039354036,COL,-34.752,-58.412,F,868,,1,258,1,17
2039354043,COL,-34.732,-58.428,M,2300,,0,93,8,19
2039354047,COL,-34.686,-58.56,F,1195,,0,52,5,8
2039354062,COL,-34.646,-58.792,M,522,,0,205,6,12
2039354062,COL,-34.632,-58.742,M,2352,,0,205,6,17
2039354070,COL,-34.574,-58.578,F,2273,,0,385,4,11
2039354070,COL,-34.574,-58.532,F,408,,0,314,4,15
2039354076,COL,-34.562,-58.586,F,632,,0,302,2,9
2039354076,COL,-34.574,-58.532,F,354,,0,388,2,12
2039354080,COL,-34.532,-58.7,F,283,,1,176,5,6
2039354080,TRE,-34.502,-58.642,F,,CHECK IN,2,196,5,6
2039354080,COL,-34.57,-58.766,F,2864,,0,334,5,6
2039354080,TRE,-34.524,-58.546,F,,CHECK OUT,2,196,5,7
2039354080,TRE,-34.502,-58.642,F,,CHECK OUT SIN CHECKIN,0,196,5,17
2039354080,COL,-34.5,-58.642,F,3502,,0,260,5,17
2039354080,COL,-34.534,-58.702,F,4682,,1,334,5,18
2039354091,COL,-34.542,-58.59,F,2790,,0,231,4,9
2039354091,COL,-34.584,-58.516,F,3124,,2,183,4,10
2039354091,COL,-34.556,-58.58,F,2036,,1,7,4,10
2039354091,COL,-34.698,-58.47,F,3840,,3,344,4,11
2039354091,SUB,-34.644,-58.462,F,,,0,148,1,15
2039354091,COL,-34.642,-58.444,F,3413,,0,34,4,18
2039354091,COL,-34.598,-58.478,F,3287,,1,7,4,19
2039354091,COL,-34.55,-58.57,F,1790,,2,107,4,20
2039354098,COL,-34.524,-58.576,F,3969,,0,9,2,6
2039354098,COL,-34.486,-58.618,F,1967,,1,141,2,7
2039354098,COL,-34.486,-58.618,F,2042,,0,9,2,17
2039354098,COL,-34.536,-58.578,F,1474,,1,231,2,18
2039354120,COL,-34.686,-58.616,F,1445,,0,369,3,8
2039354120,COL,-34.696,-58.576,F,3043,,1,295,3,8
2039354120,COL,-34.766,-58.654,F,1835,,0,312,3,18
2039354120,COL,-34.708,-58.586,F,2352,,1,369,3,19
2039354122,TRE,-34.76,-58.616,F,,CHECK IN,0,44,3,7
2039354122,TRE,-34.662,-58.44,F,,CHECK IN,0,44,3,9
2039354122,TRE,-34.69,-58.508,F,,CHECK OUT,0,44,3,10
2039354122,TRE,-34.69,-58.508,F,,CHECK IN,0,44,3,17
2039354122,TRE,-34.756,-58.598,F,,CHECK OUT,0,44,3,18
2039354124,COL,-34.684,-58.534,M,774,,0,368,8,8
2039354124,COL,-34.714,-58.492,M,3716,,0,368,8,10
2039354124,COL,-34.64,-58.532,M,3394,,0,368,8,12
2039354124,COL,-34.684,-58.516,M,2761,,1,118,8,13
2039354125,COL,-34.664,-58.362,F,2467,,0,366,1,10
2039354125,COL,-34.632,-58.384,F,4716,,0,366,1,11
2039354125,COL,-34.588,-58.4,F,4322,,0,366,1,18
2039354135,COL,-34.438,-58.798,F,3939,,1,370,4,7
2039354135,COL,-34.406,-58.77,F,4549,,0,53,4,7
2039354135,COL,-34.59,-58.372,F,4463,,0,296,4,9
2039354135,COL,-34.906,-57.954,F,356,,0,195,4,14
2039354135,COL,-34.46,-58.808,F,3798,,0,53,4,18
2039354137,COL,-34.554,-58.522,F,500,,0,12,3,7
2039354137,SUB,-34.574,-58.486,F,,,1,33,1,8
2039354137,SUB,-34.594,-58.402,F,,,0,220,1,15
2039354137,COL,-34.58,-58.494,F,2143,,0,4,3,17
2039354145,COL,-34.526,-58.5,F,1930,,0,20,1,8
2039354145,COL,-34.554,-58.464,F,1278,,0,62,1,16
2039354156,COL,-34.734,-58.354,F,3987,,0,311,1,16
2039354156,COL,-34.726,-58.366,F,1152,,1,309,1,17
2039354158,COL,-34.576,-58.448,F,1843,,0,362,3,15
2039354158,COL,-34.608,-58.44,F,4282,,0,362,3,21
2039354168,COL,-34.828,-58.938,F,2684,,0,64,5,8
2039354168,COL,-34.666,-58.728,F,4027,,1,265,5,10
2039354168,COL,-34.782,-58.838,F,182,,0,64,5,21
2039354175,COL,,,M,1228,,0,59,8,5
2039354175,COL,-34.56,-59.12,M,23,,0,370,8,17
2039354176,COL,-34.636,-58.594,F,2014,,0,229,1,13
2039354176,COL,-34.588,-58.438,F,965,,0,229,1,18
2039354184,COL,-34.662,-58.582,M,3263,,0,320,1,7
2039354184,TRE,-34.62,-58.446,M,,CHECK IN,0,144,1,18
2039354184,TRE,-34.64,-58.564,M,,CHECK OUT,0,144,1,19
2039354195,COL,-34.724,-58.236,F,599,,0,73,3,9
2039354195,COL,-34.73,-58.282,F,1845,,0,73,3,13
2039354195,COL,-34.726,-58.238,F,815,,0,87,3,18
2039354195,TRE,-34.726,-58.26,F,,CHECK IN,1,16,3,19
2039354195,COL,-34.918,-58.38,F,2972,,0,191,3,20
2039354196,SUB,-34.608,-58.38,M,,,0,32,1,12
2039354205,COL,-34.534,-58.596,F,53,,0,107,3,8
2039354205,COL,-34.548,-58.56,F,772,,1,228,3,8
2039354205,COL,-34.552,-58.558,F,2221,,1,107,3,15
2039354207,COL,-34.632,-58.74,M,523,,0,381,6,6
2039354207,COL,-34.628,-58.728,M,2798,,0,381,1,6
2039354207,COL,-34.63,-58.712,M,148,,0,14,6,7
2039354207,COL,-34.654,-58.69,M,580,,0,19,6,18
2039354207,COL,-34.66,-58.666,M,3569,,0,19,1,18
2039354207,COL,-34.648,-58.68,M,2388,,1,5,1,19
2039354237,COL,-34.554,-58.578,F,1747,,0,7,1,13
2039354237,SUB,-34.588,-58.456,F,,,1,33,1,14
